38001,1009, 5.87874
1010,38012, 0.81605
38012,1010, 0.81605
1010,38019, 1.05451
38019,1010, 1.05451
1009,42006, 2.30905
42006,1009, 2.30905
1009,42016, 8.55137
42016,1009, 8.55137
1005,43013, 7.34283
43013,1005, 7.34283
1010,44019, 5.48839
44019,1010, 5.48839
1009,46001, 6.34418
46001,1009, 6.34418
1005,49009, 8.80627
49009,1005, 8.80627
1003,54006, 7.60388
54006,1003, 7.60388
1007,54016, 6.76642
54016,1007, 6.76642
1010,54015, 4.47008
54015,1010, 4.47008
1009,56008, 5.48534
56008,1009, 5.48534
1009,56009, 7.88044
56009,1009, 7.88044
1003,58006, 9.73016
58006,1003, 9.73016
1007,58017, 5.29572
58017,1007, 5.29572
1010,58016, 0.362134
58016,1010, 0.362134
1003,59014, 3.1364
59014,1003, 3.1364
1003,59015, 8.29847
59015,1003, 8.29847
1010,59003, 4.11769
59003,1010, 4.11769
1009,60008, 5.52122
60008,1009, 5.52122
1010,60016, 3.82064
60016,1010, 3.82064
1004,61019, 0.330668
61019,1004, 0.330668
1006,61021, 9.78437
61021,1006, 9.78437
1007,61017, 8.79669
61017,1007, 8.79669
1008,61019, 0.0777676
61019,1008, 0.0777676
1009,61006, 5.72066
61006,1009, 5.72066
1010,61013, 0.901113
61013,1010, 0.901113
1008,62001, 5.94472
62001,1008, 5.94472
1009,62003, 8.30527
62003,1009, 8.30527
1010,62009, 4.31397
62009,1010, 4.31397
1003,63018, 1.57187
63018,1003, 1.57187
1004,63005, 8.08513
63005,1004, 8.08513
1006,63007, 5.61272
63007,1006, 5.61272
1007,63014, 8.71619
63014,1007, 8.71619
1010,63022, 8.43516
63022,1010, 8.43516
1001,64021, 2.08786
64021,1001, 2.08786
1001,65003, 1.18311
65003,1001, 1.18311
1004,65002, 4.39356
65002,1004, 4.39356
1004,65006, 8.59062
65006,1004, 8.59062
1001,66015, 2.20644
66015,1001, 2.20644
1008,66010, 1.63954
66010,1008, 1.63954
1001,67002, 1.60772
67002,1001, 1.60772
1003,67004, 1.97337
67004,1003, 1.97337
1004,67006, 1.75468
67006,1004, 1.75468
1005,67008, 2.54813
67008,1005, 2.54813
1006,67009, 2.59003
67009,1006, 2.59003
1007,67018, 7.51491
67018,1007, 7.51491
1008,67021, 9.70235
67021,1008, 9.70235
2001,3003, 5.89043
3003,2001, 5.89043
2002,3003, 4.73497
3003,2002, 4.73497
2004,3005, 8.14285
3005,2004, 8.14285
2014,3007, 3.95254
3007,2014, 3.95254
2015,3004, 9.13885
3004,2015, 9.13885
2018,3008, 2.40398
3008,2018, 2.40398
2020,3002, 4.30474
3002,2020, 4.30474
2002,4005, 6.93056
4005,2002, 6.93056
2003,4004, 3.99457
4004,2003, 3.99457
2003,4005, 0.995178
4005,2003, 0.995178
2004,4001, 2.38319
4001,2004, 2.38319
2004,4002, 1.34565
4002,2004, 1.34565
2005,4003, 0.616861
4003,2005, 0.616861
2006,4001, 7.78928
4001,2006, 7.78928
2006,4002, 3.2179
4002,2006, 3.2179
2007,4003, 6.10569
4003,2007, 6.10569
2008,4004, 7.9547
4004,2008, 7.9547
2008,4005, 2.3521
4005,2008, 2.3521
2009,4005, 8.35857
4005,2009, 8.35857
2012,4008, 4.20675
4008,2012, 4.20675
2013,4009, 0.116829
4009,2013, 0.116829
2014,4010, 4.3253
4010,2014, 4.3253
2016,4012, 4.98262
4012,2016, 4.98262
2017,4013, 4.20082
4013,2017, 4.20082
2018,4014, 1.44648
4014,2018, 1.44648
2005,5017, 5.23167
5017,2005, 5.23167
2006,5001, 9.88092
5001,2006, 9.88092
2007,5002, 8.06625
5002,2007, 8.06625
2010,5007, 5.618
5007,2010, 5.618
2013,5009, 8.3352
5009,2013, 8.3352
2014,5003, 8.07307
5003,2014, 8.07307
2016,5011, 2.95281
5011,2016, 2.95281
2017,5008, 2.20507
5008,2017, 2.20507
2018,5006, 2.94273
5006,2018, 2.94273
2007,6001, 9.71267
6001,2007, 9.71267
2008,6004, 0.935953
6004,2008, 0.935953
2009,6001, 5.31008
6001,2009, 5.31008
2012,6015, 3.75694
6015,2012, 3.75694
2013,6016, 4.6734
6016,2013, 4.6734
2013,6017, 1.6508
6017,2013, 1.6508
2015,6016, 6.62342
6016,2015, 6.62342
2016,6021, 9.78998
6021,2016, 9.78998
2017,6021, 4.04722
6021,2017, 4.04722
2018,6021, 1.38858
6021,2018, 1.38858
2002,7013, 4.56722
7013,2002, 4.56722
2002,7014, 7.13204
7014,2002, 7.13204
2002,7015, 8.72215
7015,2002, 8.72215
2004,7009, 7.4466
7009,2004, 7.4466
2009,7004, 8.49472
7004,2009, 8.49472
2013,7002, 8.14807
7002,2013, 8.14807
2016,7005, 7.97426
7005,2016, 7.97426
2016,7012, 5.57768
7012,2016, 5.57768
2017,7001, 1.00808
7001,2017, 1.00808
2017,7005, 6.2471
7005,2017, 6.2471
2002,8005, 1.24702
8005,2002, 1.24702
2005,8001, 2.61528
8001,2005, 2.61528
2007,8004, 6.34893
8004,2007, 6.34893
2008,8004, 9.68658
8004,2008, 9.68658
2012,8013, 7.66103
8013,2012, 7.66103
2013,8014, 6.38294
8014,2013, 6.38294
2015,8014, 8.65519
8014,2015, 8.65519
2016,8019, 2.10152
8019,2016, 2.10152
2018,8019, 4.92827
8019,2018, 4.92827
2016,9001, 1.82147
9001,2016, 1.82147
2016,9016, 9.6992
9016,2016, 9.6992
2017,9001, 5.94565
9001,2017, 5.94565
2017,9016, 5.2424
9016,2017, 5.2424
2019,9007, 6.74614
9007,2019, 6.74614
2019,9016, 0.359992
9016,2019, 0.359992
2020,9007, 1.67576
9007,2020, 1.67576
2020,9016, 6.11094
9016,2020, 6.11094
2004,10005, 8.09138
10005,2004, 8.09138
2005,10003, 3.74571
10003,2005, 3.74571
2005,10004, 2.5807
10004,2005, 2.5807
2006,10005, 8.02612
10005,2006, 8.02612
2016,10012, 7.48324
10012,2016, 7.48324
2017,10012, 4.53563
10012,2017, 4.53563
2017,10014, 8.60727
10014,2017, 8.60727
2018,10013, 4.13668
10013,2018, 4.13668
2019,10012, 7.61766
10012,2019, 7.61766
2020,10012, 4.3388
10012,2020, 4.3388
2020,10014, 8.26704
10014,2020, 8.26704
2002,11006, 1.17248
11006,2002, 1.17248
2009,12005, 3.20886
12005,2009, 3.20886
2017,12010, 6.98804
12010,2017, 6.98804
2020,12010, 6.25381
12010,2020, 6.25381
2002,13005, 5.54021
13005,2002, 5.54021
2005,13003, 7.11548
13003,2005, 7.11548
2006,14003, 9.44125
14003,2006, 9.44125
2009,14003, 0.0192361
14003,2009, 0.0192361
2012,14007, 2.75683
14007,2012, 2.75683
2013,14009, 9.36242
14009,2013, 9.36242
2015,14009, 7.31837
14009,2015, 7.31837
2018,14010, 2.06944
14010,2018, 2.06944
2003,15001, 6.56039
15001,2003, 6.56039
2016,15003, 8.99704
15003,2016, 8.99704
2016,15009, 3.00146
15009,2016, 3.00146
2017,15003, 4.93517
15003,2017, 4.93517
2017,15009, 7.90356
15009,2017, 7.90356
2019,15003, 3.70876
15003,2019, 3.70876
2019,15009, 9.38367
15009,2019, 9.38367
2020,15003, 2.02511
15003,2020, 2.02511
2004,16005, 9.38536
16005,2004, 9.38536
2006,16005, 4.13539
16005,2006, 4.13539
2009,16005, 0.0570231
16005,2009, 0.0570231
2012,16009, 1.66945
16009,2012, 1.66945
2013,16010, 8.03344
16010,2013, 8.03344
2015,16010, 5.52903
16010,2015, 5.52903
2007,17001, 4.69741
17001,2007, 4.69741
2009,17001, 1.16271
17001,2009, 1.16271
2012,17002, 1.39785
17002,2012, 1.39785
2017,17012, 9.66309
17012,2017, 9.66309
2018,17003, 8.94191
17003,2018, 8.94191
2018,17007, 1.60131
17007,2018, 1.60131
2004,18002, 8.14851
18002,2004, 8.14851
2004,18006, 3.96988
18006,2004, 3.96988
2006,18006, 8.75035
18006,2006, 8.75035
2007,18002, 9.88009
18002,2007, 9.88009
2007,18003, 2.92489
18003,2007, 2.92489
2008,18003, 6.46698
18003,2008, 6.46698
2009,18002, 7.1171
18002,2009, 7.1171
2009,18006, 4.81299
18006,2009, 4.81299
2012,18010, 1.9067
18010,2012, 1.9067
2013,18012, 6.73416
18012,2013, 6.73416
2014,18013, 6.69064
18013,2014, 6.69064
2014,18014, 1.48666
18014,2014, 1.48666
2016,18017, 5.22863
18017,2016, 5.22863
2017,18017, 5.71221
18017,2017, 5.71221
2018,18016, 1.91584
18016,2018, 1.91584
2018,18018, 6.57515
18018,2018, 6.57515
2005,19003, 9.64296
19003,2005, 9.64296
2008,19003, 7.34518
19003,2008, 7.34518
2012,19004, 8.80454
19004,2012, 8.80454
2015,19002, 5.39543
19002,2015, 5.39543
2016,19001, 1.45701
19001,2016, 1.45701
2017,19001, 4.90268
19001,2017, 4.90268
2019,19001, 4.03054
19001,2019, 4.03054
2020,19001, 8.30506
19001,2020, 8.30506
2002,20008, 4.27014
20008,2002, 4.27014
2004,20014, 0.0594148
20014,2004, 0.0594148
2005,20003, 4.56321
20003,2005, 4.56321
2007,20002, 5.60445
20002,2007, 5.60445
2007,20007, 3.17901
20007,2007, 3.17901
2008,20002, 8.61348
20002,2008, 8.61348
2008,20003, 8.40726
20003,2008, 8.40726
2008,20012, 1.70673
20012,2008, 1.70673
2008,20013, 1.7568
20013,2008, 1.7568
2009,20007, 7.70233
20007,2009, 7.70233
2012,20015, 8.96861
20015,2012, 8.96861
2013,20018, 3.55214
20018,2013, 3.55214
2014,20019, 2.55817
20019,2014, 2.55817
2016,20020, 8.07782
20020,2016, 8.07782
2016,20021, 5.56129
20021,2016, 5.56129
2017,20021, 9.7681
20021,2017, 9.7681
2018,20020, 1.5671
20020,2018, 1.5671
2018,20021, 1.85387
20021,2018, 1.85387
2018,20022, 7.38149
20022,2018, 7.38149
2002,21013, 9.86002
21013,2002, 9.86002
2003,21013, 8.5539
21013,2003, 8.5539
2007,21004, 0.6938
21004,2007, 0.6938
2007,21010, 0.661053
21010,2007, 0.661053
2008,21016, 7.06894
21016,2008, 7.06894
2009,21010, 9.66551
21010,2009, 9.66551
2013,21012, 1.28405
21012,2013, 1.28405
2014,21008, 1.93353
21008,2014, 1.93353
2016,21011, 5.5052
21011,2016, 5.5052
2016,21014, 7.98054
21014,2016, 7.98054
2017,21011, 3.18162
21011,2017, 3.18162
2017,21014, 5.44966
21014,2017, 5.44966
2018,21009, 4.335
